Kalman: Yes, Frame: 49, Points: [[-6, -22, -238], [14, -22, -238], [-6, -2, -238], [14, -2, -238], [-6, -22, -218], [14, -22, -218], [-6, -2, -218], [14, -2, -218]]
Kalman: No, Frame: 49, Points: [[-7, -23, -243], [13, -23, -243], [-7, -3, -243], [13, -3, -243], [-7, -23, -223], [13, -23, -223], [-7, -3, -223], [13, -3, -223]]
Kalman: Yes, Frame: 50, Points: [[-6, -22, -240], [14, -22, -240], [-6, -2, -240], [14, -2, -240], [-6, -22, -220], [14, -22, -220], [-6, -2, -220], [14, -2, -220]]
Kalman: No, Frame: 50, Points: [[-6, -23, -243], [14, -23, -243], [-6, -3, -243], [14, -3, -243], [-6, -23, -223], [14, -23, -223], [-6, -3, -223], [14, -3, -223]]
Kalman: Yes, Frame: 51, Points: [[-6, -23, -241], [14, -23, -241], [-6, -3, -241], [14, -3, -241], [-6, -23, -221], [14, -23, -221], [-6, -3, -221], [14, -3, -221]]
Kalman: No, Frame: 51, Points: [[-6, -23, -243], [14, -23, -243], [-6, -3, -243], [14, -3, -243], [-6, -23, -223], [14, -23, -223], [-6, -3, -223], [14, -3, -223]]
Kalman: Yes, Frame: 52, Points: [[-6, -23, -242], [14, -23, -242], [-6, -3, -242], [14, -3, -242], [-6, -23, -222], [14, -23, -222], [-6, -3, -222], [14, -3, -222]]
Kalman: No, Frame: 52, Points: [[-6, -23, -243], [14, -23, -243], [-6, -3, -243], [14, -3, -243], [-6, -23, -223], [14, -23, -223], [-6, -3, -223], [14, -3, -223]]
Kalman: Yes, Frame: 53, Points: [[-6, -23, -242], [14, -23, -242], [-6, -3, -242], [14, -3, -242], [-6, -23, -222], [14, -23, -222], [-6, -3, -222], [14, -3, -222]]
Kalman: No, Frame: 53, Points: [[-6, -23, -243], [14, -23, -243], [-6, -3, -243], [14, -3, -243], [-6, -23, -223], [14, -23, -223], [-6, -3, -223], [14, -3, -223]]
Kalman: Yes, Frame: 54, Points: [[-6, -23, -243], [14, -23, -243], [-6, -3, -243], [14, -3, -243], [-6, -23, -223], [14, -23, -223], [-6, -3, -223], [14, -3, -223]]
Kalman: No, Frame: 54, Points: [[-6, -23, -243], [14, -23, -243], [-6, -3, -243], [14, -3, -243], [-6, -23, -223], [14, -23, -223], [-6, -3, -223], [14, -3, -223]]
Kalman: Yes, Frame: 55, Points: [[-6, -23, -244], [14, -23, -244], [-6, -3, -244], [14, -3, -244], [-6, -23, -224], [14, -23, -224], [-6, -3, -224], [14, -3, -224]]
Kalman: No, Frame: 55, Points: [[-5, -23, -243], [15, -23, -243], [-5, -3, -243], [15, -3, -243], [-5, -23, -223], [15, -23, -223], [-5, -3, -223], [15, -3, -223]]
Kalman: Yes, Frame: 56, Points: [[-6, -23, -244], [14, -23, -244], [-6, -3, -244], [14, -3, -244], [-6, -23, -224], [14, -23, -224], [-6, -3, -224], [14, -3, -224]]
Kalman: No, Frame: 56, Points: [[-5, -22, -242], [15, -22, -242], [-5, -2, -242], [15, -2, -242], [-5, -22, -222], [15, -22, -222], [-5, -2, -222], [15, -2, -222]]
Kalman: Yes, Frame: 57, Points: [[-6, -23, -245], [14, -23, -245], [-6, -3, -245], [14, -3, -245], [-6, -23, -225], [14, -23, -225], [-6, -3, -225], [14, -3, -225]]
Kalman: No, Frame: 57, Points: [[-5, -21, -243], [15, -21, -243], [-5, -1, -243], [15, -1, -243], [-5, -21, -223], [15, -21, -223], [-5, -1, -223], [15, -1, -223]]
Kalman: Yes, Frame: 58, Points: [[-6, -23, -246], [14, -23, -246], [-6, -3, -246], [14, -3, -246], [-6, -23, -226], [14, -23, -226], [-6, -3, -226], [14, -3, -226]]
Kalman: No, Frame: 58, Points: [[-4, -23, -252], [16, -23, -252], [-4, -3, -252], [16, -3, -252], [-4, -23, -232], [16, -23, -232], [-4, -3, -232], [16, -3, -232]]
Kalman: Yes, Frame: 59, Points: [[-6, -23, -247], [14, -23, -247], [-6, -3, -247], [14, -3, -247], [-6, -23, -227], [14, -23, -227], [-6, -3, -227], [14, -3, -227]]
Kalman: No, Frame: 59, Points: [[-4, -23, -244], [16, -23, -244], [-4, -3, -244], [16, -3, -244], [-4, -23, -224], [16, -23, -224], [-4, -3, -224], [16, -3, -224]]
Kalman: Yes, Frame: 60, Points: [[-5, -23, -247], [15, -23, -247], [-5, -3, -247], [15, -3, -247], [-5, -23, -227], [15, -23, -227], [-5, -3, -227], [15, -3, -227]]
Kalman: No, Frame: 60, Points: [[-3, -24, -244], [17, -24, -244], [-3, -4, -244], [17, -4, -244], [-3, -24, -224], [17, -24, -224], [-3, -4, -224], [17, -4, -224]]
Kalman: Yes, Frame: 61, Points: [[-5, -23, -249], [15, -23, -249], [-5, -3, -249], [15, -3, -249], [-5, -23, -229], [15, -23, -229], [-5, -3, -229], [15, -3, -229]]
Kalman: No, Frame: 61, Points: [[-3, -24, -254], [17, -24, -254], [-3, -4, -254], [17, -4, -254], [-3, -24, -234], [17, -24, -234], [-3, -4, -234], [17, -4, -234]]
Kalman: Yes, Frame: 62, Points: [[-5, -23, -250], [15, -23, -250], [-5, -3, -250], [15, -3, -250], [-5, -23, -230], [15, -23, -230], [-5, -3, -230], [15, -3, -230]]
Kalman: No, Frame: 62, Points: [[-2, -21, -256], [18, -21, -256], [-2, -1, -256], [18, -1, -256], [-2, -21, -236], [18, -21, -236], [-2, -1, -236], [18, -1, -236]]
Kalman: Yes, Frame: 63, Points: [[-4, -23, -252], [16, -23, -252], [-4, -3, -252], [16, -3, -252], [-4, -23, -232], [16, -23, -232], [-4, -3, -232], [16, -3, -232]]
Kalman: Yes, Frame: 63, Points: [[-278, 47, 3593], [-258, 47, 3593], [-278, 67, 3593], [-258, 67, 3593], [-278, 47, 3613], [-258, 47, 3613], [-278, 67, 3613], [-258, 67, 3613]]
Kalman: No, Frame: 63, Points: [[-2, -20, -254], [18, -20, -254], [-2, 0, -254], [18, 0, -254], [-2, -20, -234], [18, -20, -234], [-2, 0, -234], [18, 0, -234]]
Kalman: No, Frame: 63, Points: [[-278, 47, 3593], [-258, 47, 3593], [-278, 67, 3593], [-258, 67, 3593], [-278, 47, 3613], [-258, 47, 3613], [-278, 67, 3613], [-258, 67, 3613]]
Kalman: Yes, Frame: 64, Points: [[-4, -22, -253], [16, -22, -253], [-4, -2, -253], [16, -2, -253], [-4, -22, -233], [16, -22, -233], [-4, -2, -233], [16, -2, -233]]
Kalman: Yes, Frame: 64, Points: [[-288, 63, 3593], [-268, 63, 3593], [-288, 83, 3593], [-268, 83, 3593], [-288, 63, 3613], [-268, 63, 3613], [-288, 83, 3613], [-268, 83, 3613]]
Kalman: No, Frame: 64, Points: [[-2, -21, -256], [18, -21, -256], [-2, -1, -256], [18, -1, -256], [-2, -21, -236], [18, -21, -236], [-2, -1, -236], [18, -1, -236]]
Kalman: No, Frame: 64, Points: [[-289, 63, 3593], [-269, 63, 3593], [-289, 83, 3593], [-269, 83, 3593], [-289, 63, 3613], [-269, 63, 3613], [-289, 83, 3613], [-269, 83, 3613]]
Kalman: Yes, Frame: 65, Points: [[-3, -22, -254], [17, -22, -254], [-3, -2, -254], [17, -2, -254], [-3, -22, -234], [17, -22, -234], [-3, -2, -234], [17, -2, -234]]
Kalman: No, Frame: 65, Points: [[-2, -22, -256], [18, -22, -256], [-2, -2, -256], [18, -2, -256], [-2, -22, -236], [18, -22, -236], [-2, -2, -236], [18, -2, -236]]
Kalman: Yes, Frame: 66, Points: [[-3, -22, -255], [17, -22, -255], [-3, -2, -255], [17, -2, -255], [-3, -22, -235], [17, -22, -235], [-3, -2, -235], [17, -2, -235]]
Kalman: No, Frame: 66, Points: [[-2, -24, -255], [18, -24, -255], [-2, -4, -255], [18, -4, -255], [-2, -24, -235], [18, -24, -235], [-2, -4, -235], [18, -4, -235]]
Kalman: Yes, Frame: 67, Points: [[-3, -23, -256], [17, -23, -256], [-3, -3, -256], [17, -3, -256], [-3, -23, -236], [17, -23, -236], [-3, -3, -236], [17, -3, -236]]
Kalman: Yes, Frame: 67, Points: [[75, -33, -633], [95, -33, -633], [75, -13, -633], [95, -13, -633], [75, -33, -613], [95, -33, -613], [75, -13, -613], [95, -13, -613]]
Kalman: No, Frame: 67, Points: [[-2, -23, -255], [18, -23, -255], [-2, -3, -255], [18, -3, -255], [-2, -23, -235], [18, -23, -235], [-2, -3, -235], [18, -3, -235]]
Kalman: No, Frame: 67, Points: [[75, -33, -633], [95, -33, -633], [75, -13, -633], [95, -13, -633], [75, -33, -613], [95, -33, -613], [75, -13, -613], [95, -13, -613]]
Kalman: Yes, Frame: 68, Points: [[-3, -23, -257], [17, -23, -257], [-3, -3, -257], [17, -3, -257], [-3, -23, -237], [17, -23, -237], [-3, -3, -237], [17, -3, -237]]
Kalman: No, Frame: 68, Points: [[-2, -22, -256], [18, -22, -256], [-2, -2, -256], [18, -2, -256], [-2, -22, -236], [18, -22, -236], [-2, -2, -236], [18, -2, -236]]
Kalman: Yes, Frame: 69, Points: [[-2, -22, -257], [18, -22, -257], [-2, -2, -257], [18, -2, -257], [-2, -22, -237], [18, -22, -237], [-2, -2, -237], [18, -2, -237]]
Kalman: No, Frame: 69, Points: [[-2, -22, -255], [18, -22, -255], [-2, -2, -255], [18, -2, -255], [-2, -22, -235], [18, -22, -235], [-2, -2, -235], [18, -2, -235]]
Kalman: Yes, Frame: 70, Points: [[-2, -22, -258], [18, -22, -258], [-2, -2, -258], [18, -2, -258], [-2, -22, -238], [18, -22, -238], [-2, -2, -238], [18, -2, -238]]
Kalman: Yes, Frame: 70, Points: [[-294, 84, 3593], [-274, 84, 3593], [-294, 104, 3593], [-274, 104, 3593], [-294, 84, 3613], [-274, 84, 3613], [-294, 104, 3613], [-274, 104, 3613]]
Kalman: No, Frame: 70, Points: [[-2, -21, -256], [18, -21, -256], [-2, -1, -256], [18, -1, -256], [-2, -21, -236], [18, -21, -236], [-2, -1, -236], [18, -1, -236]]
Kalman: No, Frame: 70, Points: [[-294, 85, 3593], [-274, 85, 3593], [-294, 105, 3593], [-274, 105, 3593], [-294, 85, 3613], [-274, 85, 3613], [-294, 105, 3613], [-274, 105, 3613]]
Kalman: Yes, Frame: 71, Points: [[-2, -22, -258], [18, -22, -258], [-2, -2, -258], [18, -2, -258], [-2, -22, -238], [18, -22, -238], [-2, -2, -238], [18, -2, -238]]
Kalman: Yes, Frame: 71, Points: [[75, -28, -544], [95, -28, -544], [75, -8, -544], [95, -8, -544], [75, -28, -524], [95, -28, -524], [75, -8, -524], [95, -8, -524]]
Kalman: No, Frame: 71, Points: [[-2, -21, -257], [18, -21, -257], [-2, -1, -257], [18, -1, -257], [-2, -21, -237], [18, -21, -237], [-2, -1, -237], [18, -1, -237]]
Kalman: No, Frame: 71, Points: [[75, -28, -542], [95, -28, -542], [75, -8, -542], [95, -8, -542], [75, -28, -522], [95, -28, -522], [75, -8, -522], [95, -8, -522]]
Kalman: Yes, Frame: 72, Points: [[69, -28, -480], [89, -28, -480], [69, -8, -480], [89, -8, -480], [69, -28, -460], [89, -28, -460], [69, -8, -460], [89, -8, -460]]
Kalman: Yes, Frame: 72, Points: [[-2, -22, -259], [18, -22, -259], [-2, -2, -259], [18, -2, -259], [-2, -22, -239], [18, -22, -239], [-2, -2, -239], [18, -2, -239]]
Kalman: No, Frame: 72, Points: [[68, -28, -482], [88, -28, -482], [68, -8, -482], [88, -8, -482], [68, -28, -462], [88, -28, -462], [68, -8, -462], [88, -8, -462]]
Kalman: No, Frame: 72, Points: [[-2, -22, -256], [18, -22, -256], [-2, -2, -256], [18, -2, -256], [-2, -22, -236], [18, -22, -236], [-2, -2, -236], [18, -2, -236]]
Kalman: Yes, Frame: 73, Points: [[67, -27, -439], [87, -27, -439], [67, -7, -439], [87, -7, -439], [67, -27, -419], [87, -27, -419], [67, -7, -419], [87, -7, -419]]
Kalman: Yes, Frame: 73, Points: [[-2, -22, -259], [18, -22, -259], [-2, -2, -259], [18, -2, -259], [-2, -22, -239], [18, -22, -239], [-2, -2, -239], [18, -2, -239]]
Kalman: No, Frame: 73, Points: [[68, -28, -447], [88, -28, -447], [68, -8, -447], [88, -8, -447], [68, -28, -427], [88, -28, -427], [68, -8, -427], [88, -8, -427]]
Kalman: No, Frame: 73, Points: [[-2, -22, -256], [18, -22, -256], [-2, -2, -256], [18, -2, -256], [-2, -22, -236], [18, -22, -236], [-2, -2, -236], [18, -2, -236]]
Kalman: Yes, Frame: 74, Points: [[64, -27, -404], [84, -27, -404], [64, -7, -404], [84, -7, -404], [64, -27, -384], [84, -27, -384], [64, -7, -384], [84, -7, -384]]
Kalman: Yes, Frame: 74, Points: [[41, -28, -547], [61, -28, -547], [41, -8, -547], [61, -8, -547], [41, -28, -527], [61, -28, -527], [41, -8, -527], [61, -8, -527]]
Kalman: Yes, Frame: 74, Points: [[-2, -22, -260], [18, -22, -260], [-2, -2, -260], [18, -2, -260], [-2, -22, -240], [18, -22, -240], [-2, -2, -240], [18, -2, -240]]
Kalman: No, Frame: 74, Points: [[65, -27, -413], [85, -27, -413], [65, -7, -413], [85, -7, -413], [65, -27, -393], [85, -27, -393], [65, -7, -393], [85, -7, -393]]
Kalman: No, Frame: 74, Points: [[41, -28, -547], [61, -28, -547], [41, -8, -547], [61, -8, -547], [41, -28, -527], [61, -28, -527], [41, -8, -527], [61, -8, -527]]
Kalman: No, Frame: 74, Points: [[-2, -21, -257], [18, -21, -257], [-2, -1, -257], [18, -1, -257], [-2, -21, -237], [18, -21, -237], [-2, -1, -237], [18, -1, -237]]
Kalman: Yes, Frame: 75, Points: [[41, -28, -525], [61, -28, -525], [41, -8, -525], [61, -8, -525], [41, -28, -505], [61, -28, -505], [41, -8, -505], [61, -8, -505]]
Kalman: Yes, Frame: 75, Points: [[-2, -22, -260], [18, -22, -260], [-2, -2, -260], [18, -2, -260], [-2, -22, -240], [18, -22, -240], [-2, -2, -240], [18, -2, -240]]
Kalman: No, Frame: 75, Points: [[41, -28, -525], [61, -28, -525], [41, -8, -525], [61, -8, -525], [41, -28, -505], [61, -28, -505], [41, -8, -505], [61, -8, -505]]
Kalman: No, Frame: 75, Points: [[-2, -21, -258], [18, -21, -258], [-2, -1, -258], [18, -1, -258], [-2, -21, -238], [18, -21, -238], [-2, -1, -238], [18, -1, -238]]
Kalman: Yes, Frame: 76, Points: [[39, -27, -482], [59, -27, -482], [39, -7, -482], [59, -7, -482], [39, -27, -462], [59, -27, -462], [39, -7, -462], [59, -7, -462]]
Kalman: Yes, Frame: 76, Points: [[-2, -22, -260], [18, -22, -260], [-2, -2, -260], [18, -2, -260], [-2, -22, -240], [18, -22, -240], [-2, -2, -240], [18, -2, -240]]
Kalman: Yes, Frame: 76, Points: [[63, -27, -356], [83, -27, -356], [63, -7, -356], [83, -7, -356], [63, -27, -336], [83, -27, -336], [63, -7, -336], [83, -7, -336]]
Kalman: No, Frame: 76, Points: [[39, -27, -479], [59, -27, -479], [39, -7, -479], [59, -7, -479], [39, -27, -459], [59, -27, -459], [39, -7, -459], [59, -7, -459]]
Kalman: No, Frame: 76, Points: [[-2, -21, -257], [18, -21, -257], [-2, -1, -257], [18, -1, -257], [-2, -21, -237], [18, -21, -237], [-2, -1, -237], [18, -1, -237]]
Kalman: No, Frame: 76, Points: [[63, -28, -355], [83, -28, -355], [63, -8, -355], [83, -8, -355], [63, -28, -335], [83, -28, -335], [63, -8, -335], [83, -8, -335]]
Kalman: Yes, Frame: 77, Points: [[36, -26, -433], [56, -26, -433], [36, -6, -433], [56, -6, -433], [36, -26, -413], [56, -26, -413], [36, -6, -413], [56, -6, -413]]
Kalman: Yes, Frame: 77, Points: [[61, -26, -317], [81, -26, -317], [61, -6, -317], [81, -6, -317], [61, -26, -297], [81, -26, -297], [61, -6, -297], [81, -6, -297]]
Kalman: Yes, Frame: 77, Points: [[-2, -22, -260], [18, -22, -260], [-2, -2, -260], [18, -2, -260], [-2, -22, -240], [18, -22, -240], [-2, -2, -240], [18, -2, -240]]
Kalman: No, Frame: 77, Points: [[36, -26, -429], [56, -26, -429], [36, -6, -429], [56, -6, -429], [36, -26, -409], [56, -26, -409], [36, -6, -409], [56, -6, -409]]
Kalman: No, Frame: 77, Points: [[62, -26, -325], [82, -26, -325], [62, -6, -325], [82, -6, -325], [62, -26, -305], [82, -26, -305], [62, -6, -305], [82, -6, -305]]
Kalman: No, Frame: 77, Points: [[-2, -21, -256], [18, -21, -256], [-2, -1, -256], [18, -1, -256], [-2, -21, -236], [18, -21, -236], [-2, -1, -236], [18, -1, -236]]
Kalman: Yes, Frame: 78, Points: [[35, -26, -395], [55, -26, -395], [35, -6, -395], [55, -6, -395], [35, -26, -375], [55, -26, -375], [35, -6, -375], [55, -6, -375]]
Kalman: Yes, Frame: 78, Points: [[59, -26, -282], [79, -26, -282], [59, -6, -282], [79, -6, -282], [59, -26, -262], [79, -26, -262], [59, -6, -262], [79, -6, -262]]
Kalman: Yes, Frame: 78, Points: [[-2, -22, -260], [18, -22, -260], [-2, -2, -260], [18, -2, -260], [-2, -22, -240], [18, -22, -240], [-2, -2, -240], [18, -2, -240]]
Kalman: No, Frame: 78, Points: [[35, -27, -399], [55, -27, -399], [35, -7, -399], [55, -7, -399], [35, -27, -379], [55, -27, -379], [35, -7, -379], [55, -7, -379]]
Kalman: No, Frame: 78, Points: [[60, -27, -293], [80, -27, -293], [60, -7, -293], [80, -7, -293], [60, -27, -273], [80, -27, -273], [60, -7, -273], [80, -7, -273]]
Kalman: No, Frame: 78, Points: [[-3, -22, -256], [17, -22, -256], [-3, -2, -256], [17, -2, -256], [-3, -22, -236], [17, -22, -236], [-3, -2, -236], [17, -2, -236]]
Kalman: Yes, Frame: 79, Points: [[58, -27, -248], [78, -27, -248], [58, -7, -248], [78, -7, -248], [58, -27, -228], [78, -27, -228], [58, -7, -228], [78, -7, -228]]
Kalman: Yes, Frame: 79, Points: [[-2, -22, -260], [18, -22, -260], [-2, -2, -260], [18, -2, -260], [-2, -22, -240], [18, -22, -240], [-2, -2, -240], [18, -2, -240]]
Kalman: Yes, Frame: 79, Points: [[34, -28, -360], [54, -28, -360], [34, -8, -360], [54, -8, -360], [34, -28, -340], [54, -28, -340], [34, -8, -340], [54, -8, -340]]
Kalman: No, Frame: 79, Points: [[59, -28, -261], [79, -28, -261], [59, -8, -261], [79, -8, -261], [59, -28, -241], [79, -28, -241], [59, -8, -241], [79, -8, -241]]
Kalman: No, Frame: 79, Points: [[-3, -24, -257], [17, -24, -257], [-3, -4, -257], [17, -4, -257], [-3, -24, -237], [17, -24, -237], [-3, -4, -237], [17, -4, -237]]
Kalman: No, Frame: 79, Points: [[34, -29, -365], [54, -29, -365], [34, -9, -365], [54, -9, -365], [34, -29, -345], [54, -29, -345], [34, -9, -345], [54, -9, -345]]
Kalman: Yes, Frame: 80, Points: [[57, -27, -218], [77, -27, -218], [57, -7, -218], [77, -7, -218], [57, -27, -198], [77, -27, -198], [57, -7, -198], [77, -7, -198]]
Kalman: Yes, Frame: 80, Points: [[-2, -22, -261], [18, -22, -261], [-2, -2, -261], [18, -2, -261], [-2, -22, -241], [18, -22, -241], [-2, -2, -241], [18, -2, -241]]
Kalman: Yes, Frame: 80, Points: [[33, -28, -327], [53, -28, -327], [33, -8, -327], [53, -8, -327], [33, -28, -307], [53, -28, -307], [33, -8, -307], [53, -8, -307]]
Kalman: No, Frame: 80, Points: [[59, -28, -237], [79, -28, -237], [59, -8, -237], [79, -8, -237], [59, -28, -217], [79, -28, -217], [59, -8, -217], [79, -8, -217]]
Kalman: No, Frame: 80, Points: [[-3, -24, -260], [17, -24, -260], [-3, -4, -260], [17, -4, -260], [-3, -24, -240], [17, -24, -240], [-3, -4, -240], [17, -4, -240]]
Kalman: No, Frame: 80, Points: [[34, -29, -333], [54, -29, -333], [34, -9, -333], [54, -9, -333], [34, -29, -313], [54, -29, -313], [34, -9, -313], [54, -9, -313]]
Kalman: Yes, Frame: 81, Points: [[57, -27, -190], [77, -27, -190], [57, -7, -190], [77, -7, -190], [57, -27, -170], [77, -27, -170], [57, -7, -170], [77, -7, -170]]
Kalman: Yes, Frame: 81, Points: [[33, -28, -300], [53, -28, -300], [33, -8, -300], [53, -8, -300], [33, -28, -280], [53, -28, -280], [33, -8, -280], [53, -8, -280]]
Kalman: Yes, Frame: 81, Points: [[-2, -22, -261], [18, -22, -261], [-2, -2, -261], [18, -2, -261], [-2, -22, -241], [18, -22, -241], [-2, -2, -241], [18, -2, -241]]
Kalman: No, Frame: 81, Points: [[60, -27, -211], [80, -27, -211], [60, -7, -211], [80, -7, -211], [60, -27, -191], [80, -27, -191], [60, -7, -191], [80, -7, -191]]
Kalman: No, Frame: 81, Points: [[34, -27, -312], [54, -27, -312], [34, -7, -312], [54, -7, -312], [34, -27, -292], [54, -27, -292], [34, -7, -292], [54, -7, -292]]
Kalman: No, Frame: 81, Points: [[-3, -24, -258], [17, -24, -258], [-3, -4, -258], [17, -4, -258], [-3, -24, -238], [17, -24, -238], [-3, -4, -238], [17, -4, -238]]
Kalman: Yes, Frame: 82, Points: [[32, -27, -268], [52, -27, -268], [32, -7, -268], [52, -7, -268], [32, -27, -248], [52, -27, -248], [32, -7, -248], [52, -7, -248]]
Kalman: Yes, Frame: 82, Points: [[56, -26, -160], [76, -26, -160], [56, -6, -160], [76, -6, -160], [56, -26, -140], [76, -26, -140], [56, -6, -140], [76, -6, -140]]
Kalman: Yes, Frame: 82, Points: [[-2, -23, -261], [18, -23, -261], [-2, -3, -261], [18, -3, -261], [-2, -23, -241], [18, -23, -241], [-2, -3, -241], [18, -3, -241]]
Kalman: No, Frame: 82, Points: [[33, -26, -273], [53, -26, -273], [33, -6, -273], [53, -6, -273], [33, -26, -253], [53, -26, -253], [33, -6, -253], [53, -6, -253]]
Kalman: No, Frame: 82, Points: [[57, -25, -176], [77, -25, -176], [57, -5, -176], [77, -5, -176], [57, -25, -156], [77, -25, -156], [57, -5, -156], [77, -5, -156]]
Kalman: No, Frame: 82, Points: [[-3, -24, -260], [17, -24, -260], [-3, -4, -260], [17, -4, -260], [-3, -24, -240], [17, -24, -240], [-3, -4, -240], [17, -4, -240]]
Kalman: Yes, Frame: 83, Points: [[32, -27, -239], [52, -27, -239], [32, -7, -239], [52, -7, -239], [32, -27, -219], [52, -27, -219], [32, -7, -219], [52, -7, -219]]
Kalman: Yes, Frame: 83, Points: [[-2, -23, -262], [18, -23, -262], [-2, -3, -262], [18, -3, -262], [-2, -23, -242], [18, -23, -242], [-2, -3, -242], [18, -3, -242]]
Kalman: Yes, Frame: 83, Points: [[-2089, 431, 3593], [-2069, 431, 3593], [-2089, 451, 3593], [-2069, 451, 3593], [-2089, 431, 3613], [-2069, 431, 3613], [-2089, 451, 3613], [-2069, 451, 3613]]
Kalman: No, Frame: 83, Points: [[34, -26, -250], [54, -26, -250], [34, -6, -250], [54, -6, -250], [34, -26, -230], [54, -26, -230], [34, -6, -230], [54, -6, -230]]
Kalman: No, Frame: 83, Points: [[-3, -24, -266], [17, -24, -266], [-3, -4, -266], [17, -4, -266], [-3, -24, -246], [17, -24, -246], [-3, -4, -246], [17, -4, -246]]
Kalman: No, Frame: 83, Points: [[-2089, 431, 3593], [-2069, 431, 3593], [-2089, 451, 3593], [-2069, 451, 3593], [-2089, 431, 3613], [-2069, 431, 3613], [-2089, 451, 3613], [-2069, 451, 3613]]
Kalman: Yes, Frame: 84, Points: [[30, -25, -202], [50, -25, -202], [30, -5, -202], [50, -5, -202], [30, -25, -182], [50, -25, -182], [30, -5, -182], [50, -5, -182]]
Kalman: Yes, Frame: 84, Points: [[-2, -23, -262], [18, -23, -262], [-2, -3, -262], [18, -3, -262], [-2, -23, -242], [18, -23, -242], [-2, -3, -242], [18, -3, -242]]
Kalman: No, Frame: 84, Points: [[29, -23, -196], [49, -23, -196], [29, -3, -196], [49, -3, -196], [29, -23, -176], [49, -23, -176], [29, -3, -176], [49, -3, -176]]
Kalman: No, Frame: 84, Points: [[-4, -23, -260], [16, -23, -260], [-4, -3, -260], [16, -3, -260], [-4, -23, -240], [16, -23, -240], [-4, -3, -240], [16, -3, -240]]
Kalman: Yes, Frame: 85, Points: [[46, -25, -136], [66, -25, -136], [46, -5, -136], [66, -5, -136], [46, -25, -116], [66, -25, -116], [46, -5, -116], [66, -5, -116]]
Kalman: Yes, Frame: 85, Points: [[-2, -23, -262], [18, -23, -262], [-2, -3, -262], [18, -3, -262], [-2, -23, -242], [18, -23, -242], [-2, -3, -242], [18, -3, -242]]
Kalman: Yes, Frame: 85, Points: [[-2910, 612, 3593], [-2890, 612, 3593], [-2910, 632, 3593], [-2890, 632, 3593], [-2910, 612, 3613], [-2890, 612, 3613], [-2910, 632, 3613], [-2890, 632, 3613]]
Kalman: No, Frame: 85, Points: [[28, -22, -165], [48, -22, -165], [28, -2, -165], [48, -2, -165], [28, -22, -145], [48, -22, -145], [28, -2, -145], [48, -2, -145]]
Kalman: No, Frame: 85, Points: [[-4, -22, -260], [16, -22, -260], [-4, -2, -260], [16, -2, -260], [-4, -22, -240], [16, -22, -240], [-4, -2, -240], [16, -2, -240]]
Kalman: No, Frame: 85, Points: [[-2910, 612, 3593], [-2890, 612, 3593], [-2910, 632, 3593], [-2890, 632, 3593], [-2910, 612, 3613], [-2890, 612, 3613], [-2910, 632, 3613], [-2890, 632, 3613]]
Kalman: Yes, Frame: 86, Points: [[40, -24, -109], [60, -24, -109], [40, -4, -109], [60, -4, -109], [40, -24, -89], [60, -24, -89], [40, -4, -89], [60, -4, -89]]
Kalman: Yes, Frame: 86, Points: [[-3, -23, -264], [17, -23, -264], [-3, -3, -264], [17, -3, -264], [-3, -23, -244], [17, -23, -244], [-3, -3, -244], [17, -3, -244]]
Kalman: No, Frame: 86, Points: [[29, -21, -132], [49, -21, -132], [29, -1, -132], [49, -1, -132], [29, -21, -112], [49, -21, -112], [29, -1, -112], [49, -1, -112]]
Kalman: No, Frame: 86, Points: [[-3, -23, -270], [17, -23, -270], [-3, -3, -270], [17, -3, -270], [-3, -23, -250], [17, -23, -250], [-3, -3, -250], [17, -3, -250]]
Kalman: Yes, Frame: 87, Points: [[-1860, 554, 3593], [-1840, 554, 3593], [-1860, 574, 3593], [-1840, 574, 3593], [-1860, 554, 3613], [-1840, 554, 3613], [-1860, 574, 3613], [-1840, 574, 3613]]
Kalman: Yes, Frame: 87, Points: [[-3, -23, -264], [17, -23, -264], [-3, -3, -264], [17, -3, -264], [-3, -23, -244], [17, -23, -244], [-3, -3, -244], [17, -3, -244]]
Kalman: No, Frame: 87, Points: [[-1860, 554, 3593], [-1840, 554, 3593], [-1860, 574, 3593], [-1840, 574, 3593], [-1860, 554, 3613], [-1840, 554, 3613], [-1860, 574, 3613], [-1840, 574, 3613]]
Kalman: No, Frame: 87, Points: [[-4, -22, -260], [16, -22, -260], [-4, -2, -260], [16, -2, -260], [-4, -22, -240], [16, -22, -240], [-4, -2, -240], [16, -2, -240]]
Kalman: Yes, Frame: 88, Points: [[-3, -23, -265], [17, -23, -265], [-3, -3, -265], [17, -3, -265], [-3, -23, -245], [17, -23, -245], [-3, -3, -245], [17, -3, -245]]
Kalman: No, Frame: 88, Points: [[-3, -23, -268], [17, -23, -268], [-3, -3, -268], [17, -3, -268], [-3, -23, -248], [17, -23, -248], [-3, -3, -248], [17, -3, -248]]
Kalman: Yes, Frame: 89, Points: [[-3064, 703, 3593], [-3044, 703, 3593], [-3064, 723, 3593], [-3044, 723, 3593], [-3064, 703, 3613], [-3044, 703, 3613], [-3064, 723, 3613], [-3044, 723, 3613]]
Kalman: Yes, Frame: 89, Points: [[-3, -23, -266], [17, -23, -266], [-3, -3, -266], [17, -3, -266], [-3, -23, -246], [17, -23, -246], [-3, -3, -246], [17, -3, -246]]
